Community ID,New_inf0,New_inf1,New_inf2,New_inf3,New_inf4,New_inf5,New_inf6,New_inf7,New_inf8,New_inf9,New_inf10,New_inf11,New_inf12,New_inf13,New_inf14,New_inf15,New_inf16,New_inf17,New_inf18,New_inf19,New_inf20,New_inf21,New_inf22,New_inf23,New_inf24,New_inf25,New_inf26,New_inf27,New_inf28,New_inf29,New_inf30,New_inf31,New_inf32,New_inf33,New_inf34,New_inf35,New_inf36,New_inf37,New_inf38,New_inf39,New_inf40,New_inf41,New_inf42,New_inf43,New_inf44,New_inf45,New_inf46,New_inf47,New_inf48,New_inf49,New_inf50,New_inf51,New_inf52,New_inf53,New_inf54,New_inf55,New_inf56,New_inf57,New_inf58,New_inf59,New_inf60,New_inf61,New_inf62,New_inf63,New_inf64,New_inf65,New_inf66,New_inf67,New_inf68,New_inf69,New_inf70,New_inf71,New_inf72,New_inf73,New_inf74,New_inf75,New_inf76,New_inf77,New_inf78,New_inf79,New_inf80,New_inf81,New_inf82,New_inf83,New_inf84,New_inf85,New_inf86,New_inf87,New_inf88,New_inf89,New_inf90,New_inf91,New_inf92,New_inf93,New_inf94,New_inf95,New_inf96,New_inf97,New_inf98,New_inf99,New_inf100,New_inf101,New_inf102,New_inf103,New_inf104,New_inf105,New_inf106,New_inf107,New_inf108,New_inf109,New_inf110,New_inf111,New_inf112,New_inf113,New_inf114,New_inf115,New_inf116,New_inf117,New_inf118,New_inf119,New_inf120,New_inf121,New_inf122,New_inf123,New_inf124,New_inf125,New_inf126,New_inf127,New_inf128,New_inf129,New_inf130,New_inf131,New_inf132,New_inf133,New_inf134,New_inf135,New_inf136,New_inf137,New_inf138,New_inf139,New_inf140,New_inf141,New_inf142,New_inf143,New_inf144,New_inf145,New_inf146,New_inf147,New_inf148,New_inf149,New_inf150,New_inf151,New_inf152,New_inf153,New_inf154,New_inf155,New_inf156,New_inf157,New_inf158,New_inf159,New_inf160,New_inf161,New_inf162,New_inf163,New_inf164,New_inf165,New_inf166,New_inf167,New_inf168,New_inf169,New_inf170,New_inf171,New_inf172,New_inf173,New_inf174,New_inf175,New_inf176,New_inf177,New_inf178,New_inf179,New_inf180,New_inf181,New_inf182,New_inf183,New_inf184,New_inf185,New_inf186,New_inf187,New_inf188,New_inf189,New_inf190,New_inf191,New_inf192,New_inf193,New_inf194,New_inf195,New_inf196,New_inf197,New_inf198,New_inf199,New_inf200,New_inf201,New_inf202,New_inf203,New_inf204,New_inf205,New_inf206,New_inf207,New_inf208,New_inf209,New_inf210,New_inf211,New_inf212,New_inf213,New_inf214,New_inf215,New_inf216,New_inf217,New_inf218,New_inf219,New_inf220,New_inf221,New_inf222,New_inf223,New_inf224,New_inf225,New_inf226,New_inf227,New_inf228,New_inf229,New_inf230,New_inf231,New_inf232,New_inf233,New_inf234,New_inf235,New_inf236,New_inf237,New_inf238,New_inf239,New_inf240,New_inf241,New_inf242,New_inf243,New_inf244,New_inf245,New_inf246,New_inf247,New_inf248,New_inf249,New_inf250,New_inf251,New_inf252,New_inf253,New_inf254,New_inf255,New_inf256,New_inf257,New_inf258,New_inf259,New_inf260,New_inf261,New_inf262,New_inf263,New_inf264,New_inf265,New_inf266,New_inf267,New_inf268,New_inf269,New_inf270,New_inf271,New_inf272,New_inf273,New_inf274,New_inf275,New_inf276,New_inf277,New_inf278,New_inf279,New_inf280,New_inf281,New_inf282,New_inf283,New_inf284,New_inf285,New_inf286,New_inf287,New_inf288,New_inf289,New_inf290,New_inf291,New_inf292,New_inf293,New_inf294,New_inf295,New_inf296,New_inf297,New_inf298,New_inf299,New_inf300,New_inf301,New_inf302,New_inf303,New_inf304,New_inf305,New_inf306,New_inf307,New_inf308,New_inf309,New_inf310,New_inf311,New_inf312,New_inf313,New_inf314,New_inf315,New_inf316,New_inf317,New_inf318,New_inf319,New_inf320,New_inf321,New_inf322,New_inf323,New_inf324,New_inf325,New_inf326,New_inf327,New_inf328,New_inf329,New_inf330,New_inf331,New_inf332,New_inf333,New_inf334,New_inf335,New_inf336,New_inf337,New_inf338,New_inf339,New_inf340,New_inf341,New_inf342,New_inf343,New_inf344,New_inf345,New_inf346,New_inf347,New_inf348,New_inf349,New_inf350,New_inf351,New_inf352,New_inf353,New_inf354,New_inf355,New_inf356,New_inf357,New_inf358,New_inf359,New_inf360,New_inf361,New_inf362,New_inf363,New_inf364,New_inf365,New_inf366,New_inf367,New_inf368,New_inf369,New_inf370,New_inf371,New_inf372,New_inf373,New_inf374,New_inf375,New_inf376,New_inf377,New_inf378,New_inf379,New_inf380,New_inf381,New_inf382,New_inf383
0,3.13E-05,0.000304391,0.001033031,0.001825439,0.00278175,0.00401616,0.006009053,0.009274171,0.014035196,0.020139235,0.027381826,0.035918373,0.046089752,0.057163678,0.069375492,0.08334769,0.099092037,0.116606214,0.136019648,0.157373496,0.179910333,0.203268464,0.22763149,0.252839362,0.277924159,0.303269226,0.32899627,0.354924662,0.380868248,0.406593396,0.432166526,0.457826046,0.484735185,0.512929714,0.541841112,0.571785884,0.602851693,0.635178625,0.668097927,0.702150305,0.737198305,0.773193496,0.810694258,0.849699115,0.889468315,0.930014071,0.971678258,1.014419267,9.31E-05,0.000908904,0.002948535,0.005433407,0.00827949,0.011590638,0.016200211,0.022960886,0.032342166,0.044187127,0.058150219,0.074675517,0.094302883,0.115780165,0.139459549,0.166456563,0.196748913,0.230274354,0.267527998,0.308633608,0.352114682,0.397296623,0.444457847,0.493328336,0.541974602,0.591155001,0.64114678,0.69153165,0.741928719,0.79184029,0.841318726,0.890734023,0.942354009,0.996374296,1.051729145,1.109035357,1.168390873,1.230125094,1.292968339,1.357915531,1.424655565,1.493120912,1.564447131,1.638650584,1.71434417,1.791549481,1.870892392,1.952340707,3.13E-05,0.000304472,0.001043049,0.001845452,0.002811769,0.004065792,0.006088958,0.009438033,0.014343527,0.020632872,0.028108537,0.036905447,0.047399806,0.05884388,0.07147664,0.085917909,0.102178239,0.120262824,0.140295495,0.162316181,0.185550754,0.209633083,0.234740951,0.260710956,0.286553782,0.312657585,0.339145797,0.365838359,0.392544672,0.419022466,0.445341592,0.471767589,0.499496509,0.52855961,0.558362465,0.589220662,0.621230819,0.654535571,0.688455062,0.723535326,0.75963108,0.796697996,0.83530581,0.875450689,0.916379863,0.958108963,1.000981198,1.044954709,9.31E-05,0.000908985,0.002958552,0.00545342,0.008309508,0.011640269,0.016280115,0.023124747,0.032650496,0.044680763,0.058876928,0.075662589,0.095612935,0.117460365,0.141560695,0.16902678,0.199835114,0.233930963,0.271803844,0.313576293,0.357755103,0.403661242,0.451567307,0.501199929,0.550604224,0.600543358,0.651296305,0.702445345,0.753605141,0.804269358,0.85449379,0.904675563,0.95711533,1.012004189,1.068250495,1.126470131,1.186769995,1.249482036,1.31332547,1.379300548,1.447088336,1.516625408,1.589058678,1.664402153,1.741255713,1.819644367,1.900195325,1.982876142,9.66E-05,0.001059045,0.003584333,0.006683417,0.01031474,0.014566452,0.02062711,0.029379521,0.041686716,0.057344022,0.075812138,0.097769952,0.123919087,0.152448549,0.184030601,0.220054506,0.260546877,0.305287754,0.355020819,0.409905812,0.467977472,0.528322725,0.591319696,0.656575029,0.721531862,0.787181005,0.853877411,0.921105413,0.988355533,1.05498414,1.121094572,1.187245969,1.256440226,1.328913811,1.403216508,1.480231517,1.560079335,1.643127021,1.727715588,1.815148087,1.90503273,1.997278073,2.093391495,2.193396028,2.295396936,2.399413916,2.506306476,2.616002631,9.66E-05,0.001058964,0.003574316,0.006663405,0.010284723,0.014516822,0.020547207,0.029215661,0.041378388,0.056850388,0.075085431,0.096782882,0.122609038,0.150768352,0.181929458,0.217484292,0.257460679,0.301631148,0.350744977,0.404963131,0.462337055,0.521958109,0.584210239,0.648703439,0.712902243,0.77779265,0.843727887,0.91019172,0.976679113,1.042555074,1.10791951,1.173304431,1.241678907,1.31328392,1.386695159,1.462796743,1.541700213,1.623770079,1.707358457,1.79376307,1.882599959,1.973773576,2.068779947,2.167644458,2.268485392,2.371319029,2.477003541,2.585467195,9.31E-05,0.000872098,0.002825606,0.005216602,0.007952382,0.011142055,0.015441685,0.021617365,0.030133362,0.040900093,0.053630178,0.068724829,0.086701343,0.106380534,0.128111825,0.15290094,0.180716427,0.211492696,0.245735713,0.283583885,0.32367445,0.365360581,0.408902189,0.45404397,0.498982428,0.544431161,0.59064575,0.637231884,0.683830391,0.729978465,0.775704607,0.82134322,0.869000104,0.918879909,0.969986033,1.022903775,1.077721875,1.134769632,1.192858053,1.252901149,1.314608545,1.377923276,1.443903612,1.512579669,1.582668407,1.654182885,1.727701639,1.8031939,9.66E-05,0.001022159,0.003451388,0.006446601,0.009957616,0.014068241,0.019788683,0.027872143,0.039169587,0.053563358,0.070565394,0.090832198,0.115007502,0.141368725,0.170581739,0.203928674,0.241428198,0.282849495,0.328952696,0.379913412,0.433896827,0.490022071,0.548654586,0.609419078,0.669910074,0.731068816,0.793226863,0.85589196,0.918580791,0.980693254,1.042305396,1.103913633,1.168325007,1.235789538,1.304952053,1.376665167,1.451031221,1.528414624,1.607248178,1.688748695,1.772552946,1.858575948,1.948236436,2.041573551,2.136809638,2.233952442,2.333812798,2.436320398
1,2.75E-05,0.000319583,0.000746766,0.001334496,0.002149862,0.003879658,0.006500215,0.010499927,0.017167097,0.025907259,0.036598707,0.04924944,0.063351385,0.078960685,0.095849859,0.114061418,0.133856196,0.154594055,0.17678959,0.200725752,0.225937734,0.252130432,0.279313401,0.307355195,0.335394478,0.363620925,0.392224823,0.421041032,0.45002942,0.479094162,0.508718075,0.540153361,0.5764967,0.616348576,0.658622503,0.702757263,0.748289146,0.795520005,0.84422165,0.894317601,0.945506563,0.99770397,1.051724119,1.10739137,1.164371448,1.222694298,1.282486025,1.343341944,5.17E-05,0.000650695,0.001520499,0.002774731,0.004479956,0.007470141,0.011899402,0.018692352,0.029775969,0.044468199,0.062535752,0.084029979,0.108091889,0.134916632,0.164070114,0.19564464,0.230100939,0.266362374,0.305378728,0.347622411,0.392282759,0.438813888,0.487234844,0.537221896,0.587212837,0.637551525,0.688569527,0.739982251,0.79171133,0.843620903,0.896614408,0.953085822,1.018684711,1.0908221,1.167486086,1.247613199,1.330385521,1.416324683,1.505023035,1.596318775,1.689697259,1.785012429,1.883788123,1.985707311,2.090096481,2.197012745,2.306675157,2.418328789,2.75E-05,0.000319693,0.000747146,0.001344885,0.002180037,0.003933664,0.006614322,0.010812658,0.017886537,0.027254058,0.038674317,0.052170098,0.067187785,0.083826473,0.101834066,0.121250596,0.14231523,0.164393374,0.18800498,0.213434579,0.240186966,0.267959697,0.296763755,0.326456382,0.356145272,0.386025749,0.416289499,0.446769922,0.477424364,0.508155555,0.539472234,0.572720802,0.61117232,0.65332157,0.698003732,0.744623408,0.792697275,0.842542538,0.893913788,0.946721441,1.000649431,1.055614689,1.112470985,1.171029298,1.230933821,1.292219738,1.355025482,1.41893907,5.17E-05,0.000650805,0.001520879,0.00278512,0.004510131,0.007524148,0.01201351,0.019005084,0.03049541,0.045814998,0.064611362,0.086950637,0.111928289,0.13978242,0.170054321,0.202833817,0.238559972,0.276161692,0.316594117,0.360331236,0.406531989,0.454643151,0.504685196,0.556323081,0.607963629,0.659956347,0.712634201,0.765711139,0.819106272,0.872682295,0.927368567,0.985653262,1.05336033,1.127795093,1.206867314,1.289479343,1.37479365,1.463347215,1.554715173,1.648722615,1.744840127,1.842923148,1.944534989,2.049345238,2.156658854,2.266538186,2.379214615,2.493925917,6.23E-05,0.000846254,0.002037162,0.003742964,0.00604573,0.009951577,0.015974333,0.025283485,0.040682197,0.061210167,0.086441632,0.116421368,0.150120964,0.187668035,0.22852378,0.272742082,0.320961897,0.371761429,0.426473832,0.485738584,0.548329131,0.613542737,0.681357387,0.751325187,0.821290309,0.891729797,0.96308353,1.034964167,1.107271616,1.179793755,1.253760149,1.332424399,1.423587063,1.523731336,1.630121565,1.741277276,1.856101765,1.975272177,2.098225544,2.224733227,2.354091509,2.486121901,2.62294932,2.764137088,2.908714233,3.056768844,3.208595065,3.363157503,6.23E-05,0.000846145,0.002036783,0.003732576,0.006015557,0.009897572,0.015860227,0.024970755,0.039962757,0.059863369,0.084366022,0.113500711,0.146284566,0.182802249,0.222539575,0.265552906,0.312502865,0.361962112,0.415258444,0.47302976,0.534079902,0.597713475,0.663907036,0.732224003,0.800539518,0.869324976,0.939018857,1.00923528,1.079876676,1.150732365,1.223005993,1.299856961,1.388911446,1.486758345,1.590740339,1.699411134,1.811693638,1.928249646,2.048533407,2.172329387,2.298948641,2.428211182,2.562202453,2.700499159,2.842151859,2.987243402,3.136055607,3.287560376,2.42E-05,0.000569238,0.001374379,0.002547842,0.004145485,0.006891381,0.010955004,0.017175146,0.027308705,0.040696274,0.057165697,0.076722867,0.098649905,0.123145233,0.149770163,0.178628023,0.210174277,0.243400259,0.279180134,0.317947467,0.358954703,0.401697469,0.44619496,0.492145022,0.538100563,0.584380407,0.631295889,0.678578907,0.726158039,0.773906144,0.822657361,0.874632196,0.935048512,1.001524283,1.072189357,1.146058509,1.222379451,1.301621068,1.38341949,1.467628709,1.55377436,1.641725264,1.732886867,1.826965939,1.923342097,2.022067094,2.123338985,2.22645499,3.48E-05,0.000764687,0.001890662,0.003505686,0.005681085,0.009318812,0.014915829,0.023453549,0.037495494,0.056091445,0.078995968,0.1061936,0.136842582,0.17103085,0.208239624,0.24853629,0.292576204,0.338999998,0.389059852,0.443354818,0.500751848,0.560597058,0.622867154,0.687147131,0.751427246,0.81615386,0.881745221,0.947831938,1.014323387,1.081017608,1.149048947,1.221403336,1.305275248,1.397460529,1.495443611,1.597856445,1.703687569,1.813546032,1.926929863,2.043639322,2.163025743,2.284924018,2.411301199,2.541757789,2.675397476,2.812297752,2.952719436,3.095686578
2,5.09E-05,0.000161562,0.00033634,0.00057075,0.000892796,0.001357484,0.002284914,0.003871738,0.006721702,0.010855604,0.015792342,0.021416661,0.02766799,0.034666353,0.042426864,0.050956299,0.060229804,0.070136559,0.081197856,0.09316618,0.105822844,0.11915406,0.133048738,0.147377981,0.161734221,0.176262847,0.190944872,0.20577599,0.220764006,0.235878852,0.251247703,0.267925391,0.287464661,0.30913819,0.332141055,0.356137425,0.380990266,0.406727511,0.43336666,0.460795469,0.48898451,0.51781486,0.547979233,0.579715201,0.612521662,0.646298237,0.68102531,0.716410181,8.31E-05,0.000281357,0.000614637,0.001062073,0.001670427,0.002527787,0.004138972,0.006699824,0.011266087,0.01802261,0.026155143,0.035537396,0.046020512,0.057849083,0.071042497,0.085594857,0.101462353,0.118532329,0.137758176,0.158690879,0.180937788,0.204447764,0.229003547,0.254363648,0.279779396,0.305519406,0.33155646,0.357870948,0.384476012,0.411338131,0.438700664,0.468486654,0.503597802,0.542702212,0.58427033,0.62768511,0.672691076,0.719345115,0.767680161,0.817488623,0.86872991,0.921207214,0.976194068,1.034105564,1.094043633,1.155810302,1.219349657,1.284115376,5.09E-05,0.000161594,0.000336476,0.000571106,0.00089367,0.001359491,0.002309944,0.003962516,0.007038242,0.011485994,0.016783667,0.02279829,0.02947482,0.036951305,0.045228104,0.054325691,0.06421041,0.074765907,0.086539534,0.099265398,0.112711474,0.126866729,0.141612266,0.156811008,0.172037413,0.187442223,0.203006366,0.218725088,0.234605125,0.250618667,0.266897989,0.284565989,0.305257062,0.328207654,0.352553573,0.377935506,0.404213574,0.43141573,0.45955911,0.488528535,0.518291123,0.548720011,0.58054013,0.613991345,0.648551893,0.684120337,0.720675613,0.757916474,8.31E-05,0.00028139,0.000614774,0.00106243,0.001671302,0.002529795,0.004164003,0.006790602,0.011582627,0.018653,0.027146468,0.036919026,0.047827343,0.060134036,0.073843738,0.08896425,0.105442959,0.123161677,0.143099854,0.164790097,0.187826418,0.212160432,0.237567074,0.263796674,0.290082587,0.31669878,0.343617952,0.370820044,0.398317129,0.426077944,0.454350948,0.485127251,0.521390202,0.561771675,0.604682847,0.64948319,0.695914383,0.744033333,0.79387261,0.845221688,0.898036521,0.952112363,1.008754964,1.068381707,1.130073863,1.193632402,1.25899996,1.325621668,0.000150791,0.000484338,0.00101077,0.001740572,0.002701696,0.004037362,0.006471596,0.010280848,0.01710003,0.027143517,0.03906735,0.05271931,0.067919162,0.084972787,0.103923491,0.124759852,0.147491086,0.171911602,0.1993667,0.229225407,0.260933781,0.294403727,0.329337956,0.365390983,0.401517072,0.43810663,0.475098319,0.512488653,0.550279813,0.588416493,0.627217659,0.669318308,0.718726835,0.773652418,0.831970671,0.892839689,0.95590364,1.021237078,1.088890772,1.158581591,1.230245055,1.303606266,1.380426191,1.461294403,1.544940654,1.631116477,1.719733749,1.810038917,0.000150791,0.000484305,0.001010634,0.001740216,0.002700823,0.004035356,0.006446567,0.010190071,0.016783491,0.026513127,0.038076026,0.051337682,0.066112333,0.082687836,0.101122252,0.121390461,0.143510481,0.167282255,0.194025023,0.22312619,0.254045152,0.28669106,0.32077443,0.355957958,0.391213882,0.426927256,0.463036828,0.499539558,0.536438697,0.573676681,0.611567376,0.652677712,0.700934435,0.754582955,0.811558154,0.871041609,0.932680332,0.99654886,1.062698324,1.130848527,1.200938445,1.272701118,1.347865297,1.427018262,1.508910426,1.593294379,1.680083449,1.768532627,7.80E-05,0.000266043,0.000583692,0.00100969,0.001590478,0.002401832,0.00392824,0.006321688,0.010601415,0.016871499,0.024406057,0.033080144,0.042757684,0.053683036,0.065856,0.079269651,0.093894939,0.109623554,0.127341885,0.146633199,0.1671373,0.188808854,0.211445382,0.23482538,0.258257163,0.281990177,0.305997422,0.330261413,0.354795124,0.37956825,0.40480193,0.432271131,0.46466646,0.500751481,0.539098518,0.579158315,0.620686171,0.663736788,0.708338944,0.754302307,0.801591475,0.850026258,0.900784628,0.954249946,1.009593825,1.066631839,1.1253123,1.185127791,0.000145706,0.000469006,0.000979704,0.001687848,0.002620888,0.003909415,0.006235849,0.00981195,0.016118834,0.025362031,0.036326954,0.048880443,0.062849518,0.078521802,0.095935769,0.115065269,0.135943082,0.158373495,0.183608748,0.211068526,0.24024468,0.271052166,0.30321628,0.336419704,0.369691663,0.403398042,0.437477804,0.471930037,0.506757824,0.541906815,0.577668657,0.616462204,0.662003108,0.712632238,0.766386356,0.822514828,0.880675441,0.940940547,1.00335712,1.067662224,1.133800023,1.201520175,1.27245587,1.347162658,1.424460632,1.50411593,1.586046105,1.669545055
3,1.86E-05,0.000119779,0.000431229,0.000849833,0.001274528,0.00182136,0.002580377,0.004225508,0.006431382,0.009526254,0.013311943,0.017460459,0.021990996,0.02690698,0.03235504,0.038165778,0.044553566,0.051568891,0.059102453,0.067161993,0.07568165,0.084594596,0.093886693,0.103435926,0.112995897,0.122682154,0.132475321,0.142356117,0.152366248,0.162485355,0.172955451,0.184173139,0.196984361,0.211000534,0.22587673,0.241562297,0.257748151,0.274396851,0.291598798,0.309242163,0.327311245,0.346158219,0.365569521,0.385701071,0.406273799,0.427297492,0.448839902,0.470792822,4.94E-05,0.00025143,0.000841114,0.001644036,0.002476441,0.003499947,0.004970877,0.007918401,0.011911488,0.017498637,0.024206723,0.031589451,0.039680659,0.048457434,0.058142084,0.068509421,0.079893154,0.092471752,0.105979383,0.120437725,0.135758127,0.151792859,0.168520249,0.185723268,0.202946777,0.220400131,0.238054165,0.255872445,0.273928244,0.292169455,0.311051197,0.331341643,0.354622476,0.380161279,0.407301131,0.435921813,0.465474902,0.495895783,0.527338002,0.559590082,0.592637514,0.62713409,0.662688724,0.699581202,0.737307848,0.775876898,0.815401187,0.855684798,1.86E-05,0.000119859,0.000431488,0.000850409,0.001275571,0.001823624,0.002586972,0.004294361,0.006620997,0.009885871,0.013888228,0.018278786,0.023093084,0.028328531,0.034143413,0.040348362,0.047177485,0.054677545,0.062731101,0.071336209,0.080419487,0.089912986,0.099801984,0.109962394,0.120131981,0.130431668,0.14084203,0.151342387,0.161974086,0.17271208,0.18380794,0.195692644,0.209262779,0.224101591,0.239842168,0.256426429,0.273534978,0.291129355,0.309301053,0.327926066,0.346995799,0.366874131,0.387341142,0.408553263,0.430222332,0.452359179,0.475032298,0.498133371,4.94E-05,0.00025151,0.000841373,0.001644612,0.002477483,0.00350221,0.004977471,0.007987253,0.012101102,0.017858253,0.024783008,0.032407778,0.040782748,0.049878986,0.059930458,0.070692007,0.082517075,0.095580407,0.109608031,0.124611942,0.140495964,0.157111249,0.174435541,0.192249737,0.210082861,0.228149645,0.246420874,0.264858715,0.283536082,0.30239618,0.321903685,0.342861147,0.366900893,0.393262336,0.421266569,0.450785946,0.48126173,0.512628288,0.545040259,0.578273987,0.61232207,0.647850003,0.684460347,0.722433396,0.761256382,0.800938587,0.841593585,0.883025348,5.58E-05,0.000350455,0.001156773,0.002282886,0.00350348,0.005021807,0.007229091,0.011405013,0.016977868,0.024721214,0.0340935,0.044385137,0.055668267,0.067951563,0.081498989,0.095965177,0.111817157,0.129317015,0.14811384,0.168212905,0.189499187,0.2117651,0.234996634,0.258872605,0.282777179,0.30700385,0.331502834,0.356250557,0.381322666,0.406642496,0.432821659,0.460885619,0.493028455,0.528250458,0.565682226,0.605124394,0.645844379,0.687762822,0.731075405,0.775491584,0.8210012,0.868513206,0.917488731,0.96829909,1.020255571,1.073360023,1.127773327,1.183226555,5.58E-05,0.000350375,0.001156514,0.00228231,0.003502437,0.005019543,0.007222497,0.01133616,0.016788253,0.024361597,0.033517214,0.043566809,0.054566178,0.066530011,0.079710614,0.09378259,0.109193235,0.126208359,0.144485191,0.164038688,0.18476135,0.206446711,0.229081344,0.252346138,0.275641097,0.299254337,0.323136126,0.347264288,0.371714829,0.396415772,0.421969172,0.449366116,0.480750039,0.515149402,0.551716789,0.590260263,0.630057553,0.671030319,0.713373151,0.756807683,0.801316648,0.847797297,0.895717113,0.945446901,0.996307042,1.04829834,1.101580935,1.155886011,4.30E-05,0.000233565,0.000747986,0.001465604,0.002212704,0.003113832,0.004432073,0.007047799,0.010625576,0.015702096,0.021824031,0.028569711,0.035941901,0.043958355,0.052826276,0.062329871,0.072768419,0.084315616,0.096720837,0.11000238,0.124081247,0.138819117,0.154196718,0.170013689,0.185851145,0.201902584,0.21814019,0.234529553,0.251138629,0.267923037,0.285304279,0.30399701,0.325452753,0.349002585,0.374033501,0.40043376,0.427695114,0.455759566,0.484769026,0.514530676,0.54502879,0.576867829,0.609688007,0.643749998,0.678584764,0.714200967,0.750702364,0.787906369,4.94E-05,0.00033251,0.001063386,0.002103879,0.003238701,0.004633429,0.006683693,0.010465559,0.015502342,0.022565057,0.031134523,0.04054707,0.050827421,0.062030933,0.074394808,0.087603042,0.102068502,0.118052225,0.135226647,0.153603344,0.17308447,0.193472968,0.214757812,0.236636558,0.258545465,0.280756791,0.303222153,0.325921398,0.348925216,0.372169355,0.396222256,0.422021486,0.451580319,0.483990712,0.518449162,0.554772212,0.592277766,0.630894103,0.670804175,0.711748276,0.753707923,0.797531035,0.842716394,0.889615695,0.937583956,0.986622407,1.03688211,1.08810758
4,5.14E-05,0.000154028,0.000292542,0.000548133,0.000879336,0.001367464,0.002078217,0.003164426,0.005203731,0.007663135,0.010548604,0.013945248,0.017701958,0.021865564,0.026511655,0.031688061,0.037307407,0.043422575,0.050232408,0.057644968,0.065511206,0.073747945,0.082343596,0.091236024,0.100161898,0.109199896,0.118364593,0.127600907,0.136947628,0.146407547,0.156152679,0.166572127,0.177837739,0.189818566,0.202416974,0.215569276,0.229370492,0.243827629,0.25897924,0.274716596,0.290973489,0.307797912,0.325267957,0.343461275,0.362291371,0.381678723,0.401661951,0.422024337,0.000135842,0.000426356,0.000777389,0.001401746,0.00223495,0.003367709,0.004947496,0.007519611,0.01188339,0.017022757,0.022946333,0.029796571,0.037335411,0.045682517,0.055000867,0.065282028,0.076424433,0.088512793,0.101904686,0.116419354,0.131812417,0.147948398,0.164783456,0.182176917,0.199633243,0.217303107,0.235204794,0.253236128,0.271467959,0.289913278,0.308902927,0.32925126,0.351220087,0.374548804,0.399052238,0.424601615,0.451362663,0.47933396,0.508611042,0.538971336,0.570302594,0.602706794,0.636318399,0.671274672,0.707421948,0.744600044,0.782884998,0.821873953,5.14E-05,0.000154058,0.000292644,0.000548442,0.000879971,0.001368646,0.002081568,0.003202518,0.005320229,0.007887746,0.010898064,0.014463377,0.018420062,0.022812643,0.027713381,0.033170915,0.03909087,0.04553805,0.052706127,0.060498485,0.068765487,0.077422586,0.086455693,0.09580153,0.105181608,0.114678516,0.124306131,0.134007772,0.143825489,0.15376334,0.164001495,0.174950837,0.186790005,0.199375932,0.21260545,0.226415775,0.240901843,0.256071053,0.271963693,0.288465637,0.305508733,0.323143476,0.341450854,0.360512267,0.380234512,0.400533823,0.421450382,0.442759518,0.000135842,0.000426385,0.000777489,0.001402053,0.002235583,0.003368889,0.004950844,0.007557699,0.011999883,0.017247364,0.023295789,0.030314697,0.038053512,0.046629594,0.056202591,0.06676488,0.078207894,0.090628266,0.104378402,0.119272868,0.135066694,0.151623035,0.168895549,0.186742419,0.204652949,0.222781723,0.241146328,0.259642989,0.278345816,0.297269068,0.31675174,0.337629967,0.36017235,0.384106168,0.409240713,0.435448113,0.462894013,0.491577383,0.521595495,0.552720378,0.58483784,0.61805236,0.652501297,0.688325666,0.725365091,0.763455146,0.802673432,0.842609136,0.000178149,0.000588718,0.00110137,0.00194914,0.003049241,0.004717614,0.006962164,0.010527529,0.016493041,0.023572896,0.031812347,0.041365968,0.051946511,0.063673206,0.076731581,0.091130832,0.106708288,0.123641931,0.142371631,0.162648853,0.184137889,0.206660288,0.230140234,0.254393884,0.278725461,0.303364904,0.328337281,0.353505288,0.378968054,0.404728719,0.431246721,0.45962737,0.49021641,0.522671418,0.556745733,0.592274126,0.629463395,0.66831136,0.708948385,0.751073968,0.794533043,0.839494673,0.88618803,0.934797389,0.985060081,1.036748566,1.08997401,1.144169552,0.000178149,0.000588688,0.001101268,0.001948831,0.003048606,0.004716433,0.006958815,0.01048944,0.016376547,0.023348289,0.031462891,0.040847843,0.051228412,0.062726131,0.075529859,0.089647982,0.104924829,0.12152646,0.139897917,0.159795341,0.180883614,0.202985653,0.226028143,0.249828384,0.273705757,0.29788629,0.322395749,0.347098429,0.372090199,0.397372931,0.42339791,0.451248665,0.481264149,0.513114056,0.54655726,0.581427631,0.617932047,0.65606794,0.695963936,0.737324931,0.779997802,0.824149113,0.870005137,0.917746401,0.967116944,1.01789347,1.070185582,1.123434375,0.000135842,0.000421125,0.000766714,0.001375069,0.00218055,0.003260591,0.004778494,0.007251868,0.011292426,0.016054006,0.021503731,0.027812004,0.034749465,0.04243143,0.05101345,0.06047279,0.070721914,0.081855256,0.094198463,0.107584663,0.121789303,0.136684492,0.152227985,0.168292866,0.184418107,0.20074336,0.217283629,0.233943371,0.250790007,0.267835596,0.285387862,0.304206808,0.324534179,0.346124222,0.368807281,0.392460772,0.41724257,0.443148016,0.470268051,0.498392723,0.527419078,0.557443571,0.588588785,0.620980152,0.65447807,0.68893483,0.724420425,0.760559934,0.000178149,0.000583458,0.001090594,0.001922155,0.002994207,0.004609315,0.006789814,0.010221698,0.015785584,0.022379538,0.030020289,0.038863275,0.048642465,0.059475043,0.071542441,0.084838742,0.099222307,0.11486892,0.132191691,0.150960646,0.170860496,0.191721743,0.213472668,0.235944329,0.258490617,0.281326539,0.30447458,0.327805668,0.351412243,0.375295245,0.399882841,0.426204209,0.454578237,0.484689469,0.516312298,0.549286783,0.583811949,0.619881991,0.657620939,0.696746312,0.73711428,0.778885884,0.822275517,0.867451875,0.914173061,0.962228251,1.011721005,1.062120353
